gamma,l,kappa
0.5655172413793104,145.0,6.0
0.576388888888889,144.0,8.0
0.5972222222222222,144.0,10.0
0.5894039735099338,151.0,12.0
0.6133333333333334,150.0,14.0
0.6,150.0,16.0
0.5694444444444444,144.0,18.0
0.5838926174496645,149.0,20.0
0.5231788079470199,151.0,0.0
0.5517241379310345,145.0,2.0
0.5723684210526316,152.0,4.0
0.58,150.0,6.0
0.5761589403973509,151.0,8.0
0.6153846153846154,156.0,10.0
0.5666666666666667,150.0,12.0
0.5833333333333333,144.0,14.0
0.6027397260273972,146.0,16.0
0.609271523178808,151.0,18.0
0.6206896551724138,145.0,20.0
0.5369127516778524,149.0,0.0
0.5570469798657718,149.0,2.0
0.5753424657534246,146.0,4.0
0.5862068965517241,145.0,6.0
0.6052631578947368,152.0,8.0
0.5704697986577181,149.0,10.0
0.5496688741721855,151.0,12.0
0.5492957746478873,142.0,14.0
0.5933333333333334,150.0,16.0
0.5625,144.0,18.0
0.564935064935065,154.0,20.0
0.5436241610738255,149.0,0.0
0.5694444444444444,144.0,2.0
0.5666666666666667,150.0,4.0
0.5897435897435898,156.0,6.0
0.5734265734265734,143.0,8.0
0.5806451612903226,155.0,10.0
0.5945945945945945,148.0,12.0
0.609271523178808,151.0,14.0
0.5833333333333333,156.0,16.0
0.5771812080536913,149.0,18.0
0.574468085106383,141.0,20.0
0.5342465753424658,146.0,0.0
0.5771812080536913,149.0,2.0
0.5625,144.0,4.0
0.5844155844155845,154.0,6.0
0.548611111111111,144.0,8.0
0.581081081081081,148.0,10.0
0.5384615384615385,143.0,12.0
0.5886075949367089,158.0,14.0
0.5960264900662252,151.0,16.0
0.6168831168831168,154.0,18.0
0.5894039735099338,151.0,20.0
0.54,150.0,0.0
0.5578231292517006,147.0,2.0
0.577922077922078,154.0,4.0
0.5686274509803921,153.0,6.0
0.5897435897435898,156.0,8.0
0.5675675675675675,148.0,10.0
0.6,155.0,12.0
0.5961538461538461,156.0,14.0
0.5973154362416107,149.0,16.0
0.5821917808219178,146.0,18.0
0.6081081081081081,148.0,20.0
0.5384615384615385,143.0,0.0
0.5570469798657718,149.0,2.0
0.5782312925170068,147.0,4.0
0.5562913907284768,151.0,6.0
0.5571428571428572,140.0,8.0
0.5921052631578948,152.0,10.0
0.5931034482758621,145.0,12.0
0.5733333333333334,150.0,14.0
0.567741935483871,155.0,16.0
0.6081081081081081,148.0,18.0
0.6513157894736843,152.0,20.0
0.543046357615894,151.0,0.0
0.5563380281690141,142.0,2.0
0.5625,144.0,4.0
0.5751633986928104,153.0,6.0
0.5724137931034483,145.0,8.0
0.5906040268456376,149.0,10.0
0.5886075949367089,158.0,12.0
0.6054421768707483,147.0,14.0
0.5771812080536913,149.0,16.0
0.6040268456375839,149.0,18.0
0.5633802816901408,142.0,20.0
0.5337837837837838,148.0,0.0
0.5555555555555556,144.0,2.0
0.5684931506849316,146.0,4.0
0.5844155844155845,154.0,6.0
0.5789473684210527,152.0,8.0
0.576388888888889,144.0,10.0
0.5454545454545454,143.0,12.0
0.5761589403973509,151.0,14.0
0.6168831168831168,154.0,16.0
0.5944055944055944,143.0,18.0
0.6,145.0,20.0
0.52,150.0,0.0
0.5578231292517006,147.0,2.0
0.5704697986577181,149.0,4.0
0.5866666666666667,150.0,6.0
0.5815602836879432,141.0,8.0
0.5855263157894737,152.0,10.0
0.5694444444444444,144.0,12.0
0.5973154362416107,149.0,14.0
0.6408450704225352,142.0,16.0
0.5796178343949044,157.0,18.0
0.7246376811594203,138.0,20.0
0.5179856115107914,139.0,0.0
0.5337837837837838,148.0,2.0
0.5733333333333334,150.0,4.0
0.5789473684210527,152.0,6.0
0.6013071895424836,153.0,8.0
0.5753424657534246,146.0,10.0
0.5827338129496403,139.0,12.0
0.5862068965517241,145.0,14.0
0.5906040268456376,149.0,16.0
0.5890410958904109,146.0,18.0
0.6601307189542484,153.0,20.0
0.5448275862068965,145.0,0.0
0.5714285714285714,147.0,2.0
0.5675675675675675,148.0,4.0
0.5666666666666667,150.0,6.0
0.5675675675675675,148.0,8.0
0.5555555555555556,144.0,10.0
0.5827814569536424,151.0,12.0
0.5844155844155845,154.0,14.0
0.6027397260273972,146.0,16.0
0.5986842105263157,152.0,18.0
0.5947712418300654,153.0,20.0
0.5070422535211268,142.0,0.0
0.5442176870748299,147.0,2.0
0.5454545454545454,143.0,4.0
0.5684931506849316,146.0,6.0
0.5723684210526316,152.0,8.0
0.5733333333333334,150.0,10.0
0.5793103448275863,145.0,12.0
0.6164383561643836,146.0,14.0
0.5958904109589042,146.0,16.0
0.6233766233766234,154.0,18.0
0.5555555555555556,144.0,20.0
0.5466666666666666,150.0,0.0
0.5555555555555556,144.0,2.0
0.5666666666666667,150.0,4.0
0.5034013605442177,147.0,6.0
0.5704697986577181,149.0,8.0
0.5911949685534591,159.0,10.0
0.5771812080536913,149.0,12.0
0.6153846153846154,143.0,14.0
0.5684931506849316,146.0,16.0
0.5864197530864198,162.0,18.0
0.5844155844155845,154.0,20.0
0.5472972972972973,148.0,0.0
0.5704225352112676,142.0,2.0
0.5675675675675675,148.0,4.0
0.5866666666666667,150.0,6.0
0.6041666666666667,144.0,8.0
0.5255474452554745,137.0,10.0
0.5657894736842105,152.0,12.0
0.5629139072847682,151.0,14.0
0.5986842105263157,152.0,16.0
0.6216216216216216,148.0,18.0
0.7266187050359713,139.0,20.0
0.5333333333333333,150.0,0.0
0.5314685314685315,143.0,2.0
0.5472972972972973,148.0,4.0
0.5782312925170068,147.0,6.0
0.5608108108108107,148.0,8.0
0.5599999999999999,150.0,10.0
0.5816993464052287,153.0,12.0
0.6,160.0,14.0
0.5693430656934306,137.0,16.0
0.7112676056338028,142.0,18.0
0.5862068965517241,145.0,20.0
0.5503355704697986,149.0,0.0
0.5608108108108107,148.0,2.0
0.5205479452054795,146.0,4.0
0.5705128205128205,156.0,6.0
0.5633802816901408,142.0,8.0
0.5695364238410596,151.0,10.0
0.5594405594405594,143.0,12.0
0.5410958904109588,146.0,14.0
0.581081081081081,148.0,16.0
0.5838926174496645,149.0,18.0
0.6,155.0,20.0
0.5302013422818792,149.0,0.0
0.5578231292517006,147.0,2.0
0.5625,144.0,4.0
0.5743243243243243,148.0,6.0
0.5986394557823129,147.0,8.0
0.5390070921985816,141.0,10.0
0.5949367088607594,158.0,12.0
0.5684931506849316,146.0,14.0
0.5902777777777778,144.0,16.0
0.5986394557823129,147.0,18.0
0.5900621118012422,161.0,20.0
0.5285714285714286,140.0,0.0
0.5616438356164384,146.0,2.0
0.5743243243243243,148.0,4.0
0.5633802816901408,142.0,6.0
0.574468085106383,141.0,8.0
0.5755395683453237,139.0,10.0
0.5578231292517006,147.0,12.0
0.5921052631578948,152.0,14.0
0.5785714285714285,140.0,16.0
0.271523178807947,151.0,18.0
0.6012658227848101,158.0,20.0
0.5314685314685315,143.0,0.0
0.58,150.0,2.0
0.5695364238410596,151.0,4.0
0.5694444444444444,144.0,6.0
0.5751633986928104,153.0,8.0
0.5733333333333334,150.0,10.0
0.5844155844155845,154.0,12.0
0.5866666666666667,150.0,14.0
0.5961538461538461,156.0,16.0
0.6054421768707483,147.0,18.0
0.6,155.0,20.0
0.5442176870748299,147.0,0.0
0.5496688741721855,151.0,2.0
0.5675675675675675,148.0,4.0
0.5714285714285714,147.0,6.0
0.5714285714285714,147.0,8.0
0.5918367346938775,147.0,10.0
0.5906040268456376,149.0,12.0
0.5945945945945945,148.0,14.0
0.5878378378378378,148.0,16.0
0.6013071895424836,153.0,18.0
0.4039735099337748,151.0,20.0
0.5306122448979591,147.0,0.0
0.5592105263157895,152.0,2.0
0.5633802816901408,142.0,4.0
0.5666666666666667,150.0,6.0
0.5578231292517006,147.0,8.0
0.5664335664335665,143.0,10.0
0.5675675675675675,148.0,12.0
0.5827814569536424,151.0,14.0
0.5838926174496645,149.0,16.0
0.5655172413793104,145.0,18.0
0.6037735849056605,159.0,20.0
0.5448275862068965,145.0,0.0
0.5586206896551724,145.0,2.0
0.5608108108108107,148.0,4.0
0.5821917808219178,146.0,6.0
0.5845070422535211,142.0,8.0
0.5777777777777777,135.0,10.0
0.5741935483870968,155.0,12.0
0.5771812080536913,149.0,14.0
0.5578231292517006,147.0,16.0
0.6054421768707483,147.0,18.0
0.5815602836879432,141.0,20.0
0.5384615384615385,143.0,0.0
0.5533333333333333,150.0,2.0
0.5637583892617449,149.0,4.0
0.5789473684210527,152.0,6.0
0.5684931506849316,146.0,8.0
0.5774647887323944,142.0,10.0
0.5906040268456376,149.0,12.0
0.5602836879432624,141.0,14.0
0.5878378378378378,148.0,16.0
0.577922077922078,154.0,18.0
0.6125,160.0,20.0
0.5167785234899329,149.0,0.0
0.5273972602739726,146.0,2.0
0.5540540540540541,148.0,4.0
0.5850340136054422,147.0,6.0
0.5753424657534246,146.0,8.0
0.5845070422535211,142.0,10.0
0.5866666666666667,150.0,12.0
0.5906040268456376,149.0,14.0
0.5894039735099338,151.0,16.0
0.5945945945945945,148.0,18.0
0.6133333333333334,150.0,20.0
0.5310344827586208,145.0,0.0
0.5629139072847682,151.0,2.0
0.5384615384615385,143.0,4.0
0.564935064935065,154.0,6.0
0.5972222222222222,144.0,8.0
0.5866666666666667,150.0,10.0
0.5655172413793104,145.0,12.0
0.5973154362416107,149.0,14.0
0.5806451612903226,155.0,16.0
0.5845070422535211,142.0,18.0
0.5882352941176471,153.0,20.0
0.5342465753424658,146.0,0.0
0.5466666666666666,150.0,2.0
0.5578231292517006,147.0,4.0
0.5357142857142857,140.0,6.0
0.5637583892617449,149.0,8.0
0.5149253731343284,134.0,10.0
0.5974025974025974,154.0,12.0
0.5782312925170068,147.0,14.0
0.5958904109589042,146.0,16.0
0.6599999999999999,150.0,18.0
0.6038961038961039,154.0,20.0
0.5608108108108107,148.0,0.0
0.543046357615894,151.0,2.0
0.5510204081632654,147.0,4.0
0.58,150.0,6.0
0.5625,144.0,8.0
0.5599999999999999,150.0,10.0
0.5894039735099338,151.0,12.0
0.5633802816901408,142.0,14.0
0.609271523178808,151.0,16.0
0.548611111111111,144.0,18.0
0.5436241610738255,149.0,20.0
0.5273972602739726,146.0,0.0
0.5472972972972973,148.0,2.0
0.5958904109589042,146.0,4.0
0.5723684210526316,152.0,6.0
0.5793103448275863,145.0,8.0
0.5570469798657718,149.0,10.0
0.5866666666666667,150.0,12.0
0.609271523178808,151.0,14.0
0.5914634146341464,164.0,16.0
0.5704697986577181,149.0,18.0
0.5734265734265734,143.0,20.0
0.5172413793103449,145.0,0.0
0.5448275862068965,145.0,2.0
0.5666666666666667,150.0,4.0
0.5732484076433121,157.0,6.0
0.5533333333333333,150.0,8.0
0.5958904109589042,146.0,10.0
0.58,150.0,12.0
0.5947712418300654,153.0,14.0
0.5986842105263157,152.0,16.0
0.5973154362416107,149.0,18.0
0.6,150.0,20.0
0.5238095238095238,147.0,0.0
0.5570469798657718,149.0,2.0
0.5454545454545454,143.0,4.0
0.5466666666666666,150.0,6.0
0.5822784810126582,158.0,8.0
0.5827338129496403,139.0,10.0
0.5714285714285714,147.0,12.0
0.5923566878980892,157.0,14.0
0.5602836879432624,141.0,16.0
0.5769230769230769,156.0,18.0
0.6118421052631579,152.0,20.0
0.5306122448979591,147.0,0.0
0.5273972602739726,146.0,2.0
0.5620915032679739,153.0,4.0
0.5838926174496645,149.0,6.0
0.564625850340136,147.0,8.0
0.5947712418300654,153.0,10.0
0.5704225352112676,142.0,12.0
0.5789473684210527,133.0,14.0
0.5972222222222222,144.0,16.0
0.5886075949367089,158.0,18.0
0.6258064516129032,155.0,20.0
0.5436241610738255,149.0,0.0
0.5666666666666667,150.0,2.0
0.5686274509803921,153.0,4.0
0.5695364238410596,151.0,6.0
0.5714285714285714,147.0,8.0
0.5586206896551724,145.0,10.0
0.581081081081081,148.0,12.0
0.5684931506849316,146.0,14.0
0.5562913907284768,151.0,16.0
0.7290322580645161,155.0,18.0
0.5958904109589042,146.0,20.0
0.547945205479452,146.0,0.0
0.5751633986928104,153.0,2.0
0.543046357615894,151.0,4.0
0.5704697986577181,149.0,6.0
0.5666666666666667,150.0,8.0
0.6052631578947368,152.0,10.0
0.5789473684210527,152.0,12.0
0.581081081081081,148.0,14.0
0.6025641025641025,156.0,16.0
0.5821917808219178,146.0,18.0
0.5906040268456376,149.0,20.0
0.5410958904109588,146.0,0.0
0.58,150.0,2.0
0.5704697986577181,149.0,4.0
0.6,150.0,6.0
0.5921052631578948,152.0,8.0
0.5428571428571429,140.0,10.0
0.5705128205128205,156.0,12.0
0.5986842105263157,152.0,14.0
0.5915492957746479,142.0,16.0
0.5704225352112676,142.0,18.0
0.6,150.0,20.0
0.5364238410596027,151.0,0.0
0.5578231292517006,147.0,2.0
0.5616438356164384,146.0,4.0
0.5741935483870968,155.0,6.0
0.5602836879432624,141.0,8.0
0.5838926174496645,149.0,10.0
0.6143790849673203,153.0,12.0
0.5555555555555556,144.0,14.0
0.5570469798657718,149.0,16.0
0.562962962962963,135.0,18.0
0.5914634146341464,164.0,20.0
0.547945205479452,146.0,0.0
0.5434782608695652,138.0,2.0
0.5503355704697986,149.0,4.0
0.5673758865248227,141.0,6.0
0.5714285714285714,154.0,8.0
0.5734265734265734,143.0,10.0
0.5683453237410072,139.0,12.0
0.5949367088607594,158.0,14.0
0.6026490066225165,151.0,16.0
0.6064516129032258,155.0,18.0
0.5822784810126582,158.0,20.0
0.5068493150684932,146.0,0.0
0.564625850340136,147.0,2.0
0.5782312925170068,147.0,4.0
0.58,150.0,6.0
0.5875,160.0,8.0
0.576388888888889,144.0,10.0
0.5611510791366906,139.0,12.0
0.5960264900662252,151.0,14.0
0.5796178343949044,157.0,16.0
0.5673758865248227,141.0,18.0
0.5774647887323944,142.0,20.0
0.5517241379310345,145.0,0.0
0.5594405594405594,143.0,2.0
0.5714285714285714,147.0,4.0
0.5723684210526316,152.0,6.0
0.5743243243243243,148.0,8.0
0.543046357615894,151.0,10.0
0.5675675675675675,148.0,12.0
0.5890410958904109,146.0,14.0
0.5987261146496815,157.0,16.0
0.5862068965517241,145.0,18.0
0.5586206896551724,145.0,20.0
0.5314685314685315,143.0,0.0
0.5616438356164384,146.0,2.0
0.5608108108108107,148.0,4.0
0.5723684210526316,152.0,6.0
0.5684931506849316,146.0,8.0
0.5666666666666667,150.0,10.0
0.5850340136054422,147.0,12.0
0.5894039735099338,151.0,14.0
0.5694444444444444,144.0,16.0
0.6298701298701299,154.0,18.0
0.5961538461538461,156.0,20.0
0.5384615384615385,143.0,0.0
0.5460992907801419,141.0,2.0
0.5599999999999999,150.0,4.0
0.5751633986928104,153.0,6.0
0.5629139072847682,151.0,8.0
0.5902777777777778,144.0,10.0
0.5973154362416107,149.0,12.0
0.5761589403973509,151.0,14.0
0.5947712418300654,153.0,16.0
0.5972222222222222,144.0,18.0
0.5723270440251572,159.0,20.0
0.5364238410596027,151.0,0.0
0.564625850340136,147.0,2.0
0.5562913907284768,151.0,4.0
0.5771812080536913,149.0,6.0
0.5694444444444444,144.0,8.0
0.564625850340136,147.0,10.0
0.5661764705882353,136.0,12.0
0.5850340136054422,147.0,14.0
0.4722222222222222,144.0,16.0
0.5586206896551724,145.0,18.0
0.5949367088607594,158.0,20.0
0.5347222222222222,144.0,0.0
0.564625850340136,147.0,2.0
0.5789473684210527,152.0,4.0
0.5629139072847682,151.0,6.0
0.5911949685534591,159.0,8.0
0.5743243243243243,148.0,10.0
0.6078431372549019,153.0,12.0
0.5723684210526316,152.0,14.0
0.5890410958904109,146.0,16.0
0.6474358974358975,156.0,18.0
0.15333333333333335,150.0,20.0
0.5454545454545454,143.0,0.0
0.5531914893617021,141.0,2.0
0.5547945205479452,146.0,4.0
0.5684931506849316,146.0,6.0
0.5563380281690141,142.0,8.0
0.5838926174496645,149.0,10.0
0.5771812080536913,149.0,12.0
0.5789473684210527,152.0,14.0
0.5958904109589042,146.0,16.0
0.5785714285714285,140.0,18.0
0.6158536585365854,164.0,20.0
0.5364238410596027,151.0,0.0
0.5704697986577181,149.0,2.0
0.5704697986577181,149.0,4.0
0.5761589403973509,151.0,6.0
0.5838926174496645,149.0,8.0
0.5761589403973509,151.0,10.0
0.5827814569536424,151.0,12.0
0.5666666666666667,150.0,14.0
0.577922077922078,154.0,16.0
0.6027397260273972,146.0,18.0
0.5806451612903226,155.0,20.0
0.5135135135135135,148.0,0.0
0.5657894736842105,152.0,2.0
0.5586206896551724,145.0,4.0
0.5844155844155845,154.0,6.0
0.5761589403973509,151.0,8.0
0.5602836879432624,141.0,10.0
0.5753424657534246,146.0,12.0
0.5733333333333334,150.0,14.0
0.5950920245398773,163.0,16.0
0.58,150.0,18.0
0.5714285714285714,147.0,20.0
0.5172413793103449,145.0,0.0
0.5743243243243243,148.0,2.0
0.5586206896551724,145.0,4.0
0.581081081081081,148.0,6.0
0.581081081081081,148.0,8.0
0.5664335664335665,143.0,10.0
0.5833333333333333,144.0,12.0
0.5894039735099338,151.0,14.0
0.6,145.0,16.0
0.5923566878980892,157.0,18.0
0.6054421768707483,147.0,20.0
0.5364238410596027,151.0,0.0
0.5714285714285714,147.0,2.0
0.5723684210526316,152.0,4.0
0.5492957746478873,142.0,6.0
0.5633802816901408,142.0,8.0
0.5933333333333334,150.0,10.0
0.5974842767295597,159.0,12.0
0.5935483870967742,155.0,14.0
0.5714285714285714,140.0,16.0
0.5866666666666667,150.0,18.0
0.5928571428571429,140.0,20.0
